,CustomerID,Recence,Frequence,Montant,Cluster_KMeans,Cluster_CAH
697,13271.0,37,1,217.38,0,2
698,13272.0,31,2,276.56,0,2
699,13273.0,113,1,138.98,0,2
700,13276.0,64,2,590.9300000000001,0,2
701,13277.0,16,4,258.4,0,2
702,13278.0,41,1,542.73,0,2
703,13279.0,78,1,137.75,0,2
704,13280.0,122,3,814.86,0,2
705,13282.0,18,3,1132.14,0,2
706,13283.0,60,2,93.66,0,2
707,13284.0,331,1,201.19,1,1
708,13285.0,23,4,2709.12,0,2
709,13291.0,156,1,361.11,1,2
710,13292.0,39,2,578.9399999999999,0,2
711,13294.0,190,2,873.74,1,1
712,13295.0,360,1,201.20000000000002,1,1
713,13296.0,137,1,87.4,0,2
714,13297.0,8,4,2089.85,0,2
715,13298.0,1,1,360.0,0,2
716,13299.0,268,1,142.5,1,1
717,13300.0,169,1,371.89,1,1
718,13301.0,104,4,618.09,0,2
719,13302.0,155,1,63.75,1,2
720,13304.0,351,1,300.42,1,1
721,13305.0,4,10,2000.86,0,2
722,13307.0,120,1,15.0,0,2
723,13308.0,23,3,1385.51,0,2
724,13309.0,7,5,1456.79,0,2
725,13310.0,28,3,1132.03,0,2
726,13311.0,4,2,598.57,0,2
727,13313.0,22,5,1555.32,0,2
728,13314.0,2,3,775.94,0,2
729,13316.0,37,4,5977.7300000000005,0,2
730,13317.0,66,6,2273.68,0,2
731,13318.0,1,3,640.76,0,2
732,13319.0,5,26,10845.550000000001,3,2
733,13320.0,78,4,1548.7,0,2
734,13321.0,72,2,567.36,0,2
735,13322.0,17,1,199.48000000000002,0,2
736,13323.0,3,5,787.85,0,2
737,13324.0,36,10,7121.95,0,2
738,13325.0,82,1,675.3,0,2
739,13327.0,39,8,3627.77,0,2
740,13328.0,316,1,1308.48,1,1
741,13329.0,32,2,789.0,0,2
742,13330.0,93,3,1140.93,0,2
743,13332.0,14,1,350.9,0,2
744,13334.0,82,3,3536.82,0,2
745,13336.0,77,1,795.12,0,2
746,13338.0,158,1,487.02,1,2
747,13339.0,201,1,860.12,1,1
748,13340.0,45,7,10736.48,0,2
749,13341.0,261,1,775.85,1,1
750,13343.0,178,1,353.43,1,1
751,13344.0,68,3,2543.72,0,2
752,13345.0,288,1,389.5,1,1
753,13347.0,70,1,341.36,0,2
754,13348.0,64,1,233.76,0,2
755,13349.0,11,1,247.32,0,2
756,13350.0,16,2,979.12,0,2
757,13351.0,66,1,373.94,0,2
758,13352.0,60,1,397.97999999999996,0,2
759,13354.0,71,1,743.53,0,2
760,13355.0,122,1,674.7,0,2
761,13356.0,80,1,768.24,0,2
762,13357.0,257,1,609.95,1,1
763,13358.0,269,1,439.03,1,1
764,13359.0,64,1,439.56,0,2
765,13362.0,9,4,3090.7400000000002,0,2
766,13363.0,18,2,992.5,0,2
767,13364.0,71,1,134.95999999999998,0,2
768,13365.0,34,2,2225.37,0,2
769,13366.0,50,1,56.160000000000004,0,2
770,13368.0,257,2,623.4,1,1
771,13369.0,366,1,308.28000000000003,1,1
772,13370.0,372,1,754.87,1,1
773,13372.0,90,1,378.64,0,2
774,13373.0,61,3,3312.25,0,2
775,13375.0,89,1,778.65,0,2
776,13376.0,99,3,1019.76,0,2
777,13379.0,26,3,572.56,0,2
778,13381.0,32,6,3639.31,0,2
779,13382.0,281,1,222.99,1,1
780,13384.0,31,7,4151.93,0,2
781,13385.0,330,1,534.57,1,1
782,13388.0,131,2,677.1,0,2
783,13389.0,11,3,797.96,0,2
784,13390.0,75,1,544.08,0,2
785,13391.0,204,1,59.8,1,1
786,13394.0,2,8,2520.02,0,2
787,13395.0,185,1,307.72,1,1
788,13396.0,29,2,1360.99,0,2
789,13397.0,73,5,1544.13,0,2
790,13398.0,192,1,457.34,1,1
791,13402.0,127,2,621.23,0,2
792,13403.0,18,1,75.0,0,2
793,13404.0,1,2,252.49,0,2
794,13405.0,74,3,572.451,0,2
795,13408.0,2,62,28117.04,3,4
796,13410.0,24,5,1003.06,0,2
797,13411.0,107,1,213.55,0,2
798,13414.0,134,3,1390.5,0,2
799,13416.0,44,2,712.5,0,2
800,13417.0,5,2,640.83,0,2
801,13418.0,12,18,6127.43,3,2
802,13419.0,64,1,221.06,0,2
803,13420.0,150,2,159.85,1,2
804,13421.0,40,2,1851.08,0,2
805,13422.0,64,1,2626.3,0,2
806,13425.0,108,3,1624.21,0,2
807,13426.0,1,10,3641.32,0,2
808,13427.0,19,3,582.6,0,2
809,13428.0,10,1,218.47,0,2
810,13429.0,11,4,1006.8,0,2
811,13430.0,19,2,679.45,0,2
812,13431.0,67,2,1269.1,0,2
813,13434.0,74,2,534.24,0,2
814,13435.0,5,7,3809.8900000000003,0,2
815,13436.0,2,1,196.89,0,2
816,13437.0,14,7,3408.06,0,2
817,13439.0,255,1,283.71,1,1
818,13441.0,92,1,296.64,0,2
819,13447.0,23,3,1129.14,0,2
820,13448.0,17,6,3539.37,0,2
821,13449.0,24,1,291.88,0,2
822,13450.0,27,6,2043.7199999999998,0,2
823,13451.0,26,5,2976.15,0,2
824,13452.0,259,2,590.0,1,1
825,13453.0,166,2,356.97999999999996,1,1
826,13455.0,25,2,1058.34,0,2
827,13456.0,18,6,1766.72,0,2
828,13458.0,7,14,9646.57,3,2
829,13460.0,29,2,183.44,0,2
830,13461.0,39,3,1445.0,0,2
831,13462.0,253,1,151.5,1,1
832,13464.0,58,1,674.68,0,2
833,13466.0,184,1,307.9,1,1
834,13467.0,11,2,1083.71,0,2
835,13468.0,2,37,5704.97,3,4
836,13470.0,99,2,165.0,0,2
837,13471.0,1,4,2531.58,0,2
838,13473.0,61,2,422.64,0,2
839,13474.0,236,1,229.59,1,1
840,13475.0,191,4,1431.78,1,1
841,13476.0,179,2,1238.47,1,1
842,13477.0,38,6,1454.58,0,2
843,13479.0,201,2,300.95,1,1
844,13481.0,46,5,1804.56,0,2
845,13482.0,232,1,184.64,1,1
846,13483.0,66,1,140.34,0,2
847,13484.0,241,1,313.8,1,1
848,13485.0,233,1,454.24,1,1
849,13486.0,78,3,1122.41,0,2
850,13487.0,58,3,575.4,0,2
851,13488.0,17,13,8968.31,3,2
852,13489.0,105,4,449.52,0,2
853,13491.0,52,10,1215.82,0,2
854,13492.0,136,3,1269.84,0,2
855,13493.0,275,2,618.63,1,1
856,13494.0,312,1,316.26000000000005,1,1
857,13495.0,8,5,2044.8700000000001,0,2
858,13496.0,11,2,653.33,0,2
859,13497.0,283,2,348.05,1,1
860,13499.0,18,5,1159.11,0,2
861,13500.0,23,3,1166.77,0,2
862,13501.0,288,1,1340.32,1,1
863,13502.0,17,3,292.0,0,2
864,13503.0,71,1,216.85,0,2
865,13504.0,64,1,295.93,0,2
866,13505.0,73,4,4393.63,0,2
867,13506.0,316,2,458.52,1,1
868,13507.0,3,4,2479.16,0,2
869,13508.0,244,1,110.97,1,1
870,13509.0,9,7,979.72,0,2
871,13510.0,1,4,1791.56,0,2
872,13512.0,261,1,251.21,1,1
873,13513.0,127,1,205.1,0,2
874,13514.0,74,1,152.20000000000002,0,2
875,13515.0,73,4,891.12,0,2
876,13516.0,21,3,1389.41,0,2
877,13517.0,60,3,2128.42,0,2
878,13518.0,86,1,659.4399999999999,0,2
879,13519.0,78,1,122.75,0,2
880,13520.0,59,6,3624.35,0,2
881,13521.0,1,3,1093.65,0,2
882,13522.0,30,1,125.80000000000001,0,2
883,13523.0,33,5,3964.88,0,2
884,13524.0,41,5,680.1800000000001,0,2
885,13525.0,15,2,628.78,0,2
886,13527.0,34,7,2287.51,0,2
887,13529.0,79,2,307.76,0,2
888,13531.0,205,2,483.8,1,1
889,13532.0,34,1,210.31,0,2
890,13533.0,183,3,270.79,1,1
891,13534.0,2,25,5870.08,3,2
892,13536.0,1,7,3448.29,0,2
893,13538.0,43,7,1280.85,0,2
894,13539.0,86,3,631.34,0,2
895,13544.0,40,2,291.41,0,2
896,13546.0,12,3,626.99,0,2
897,13548.0,96,2,682.41,0,2
898,13549.0,26,7,918.2,0,2
899,13551.0,319,1,91.80000000000001,1,1
900,13552.0,66,12,3740.07,0,2
901,13555.0,74,4,4149.28,0,2
902,13557.0,28,2,584.06,0,2
903,13558.0,6,4,605.06,0,2
904,13560.0,7,1,174.37,0,2
905,13561.0,216,1,141.85999999999999,1,1
906,13562.0,82,3,1799.33,0,2
907,13563.0,84,2,777.53,0,2
908,13564.0,144,3,1749.02,0,2
909,13565.0,19,2,240.22,0,2
910,13566.0,41,2,874.71,0,2
911,13568.0,173,1,192.85,1,1
912,13569.0,17,2,373.75,0,2
913,13570.0,243,1,239.49,1,1
914,13571.0,13,12,2092.32,0,2
915,13572.0,206,1,1384.25,1,1
916,13573.0,50,2,294.4,0,2
917,13575.0,23,5,732.0699999999999,0,2
918,13576.0,10,18,6717.34,3,2
919,13577.0,25,4,1687.6000000000001,0,2
920,13579.0,15,2,467.04,0,2
921,13581.0,309,1,118.0,1,1
922,13583.0,156,1,781.03,1,2
923,13584.0,307,1,142.4,1,1
924,13587.0,64,1,712.4,0,2
925,13588.0,16,9,2478.95,0,2
926,13589.0,15,2,379.65,0,2
927,13590.0,11,6,1981.92,0,2
928,13591.0,65,3,1117.13,0,2
929,13592.0,36,4,247.95999999999998,0,2
930,13593.0,108,5,2037.0800000000002,0,2
931,13594.0,53,1,396.97,0,2
932,13596.0,6,2,697.04,0,2
933,13598.0,47,1,180.17000000000002,0,2
934,13599.0,1,21,5153.67,3,2
935,13600.0,312,1,219.52,1,1
936,13601.0,45,2,693.32,0,2
937,13602.0,65,1,428.89,0,2
938,13603.0,26,1,164.34,0,2
939,13606.0,29,3,280.53999999999996,0,2
940,13607.0,40,1,678.01,0,2
941,13610.0,12,7,1131.88,0,2
942,13611.0,89,3,1171.8,0,2
943,13614.0,24,4,1610.46,0,2
944,13615.0,319,1,417.69,1,1
945,13617.0,40,3,544.18,0,2
946,13618.0,174,1,177.34,1,1
947,13621.0,117,1,213.85,0,2
948,13623.0,31,5,747.78,0,2
949,13626.0,253,1,257.23,1,1
950,13627.0,59,5,1638.47,0,2
951,13629.0,23,11,7792.36,0,2
952,13630.0,5,7,2031.78,0,2
953,13631.0,100,11,3070.42,0,2
954,13632.0,25,5,2121.27,0,2
955,13634.0,33,5,1575.16,0,2
956,13635.0,68,1,1071.03,0,2
957,13636.0,37,5,949.12,0,2
958,13637.0,52,3,810.5,0,2
959,13638.0,16,1,122.64,0,2
960,13639.0,74,1,1033.34,0,2
961,13642.0,216,1,354.8,1,1
962,13643.0,31,3,519.44,0,2
963,13644.0,16,4,2624.26,0,2
964,13645.0,120,1,252.1,0,2
965,13647.0,10,4,1678.1200000000001,0,2
966,13649.0,257,2,346.6,1,1
967,13650.0,17,6,1836.34,0,2
968,13651.0,35,2,94.2,0,2
969,13652.0,46,3,1095.08,0,2
970,13654.0,43,6,2707.33,0,2
971,13655.0,114,2,932.97,0,2
972,13656.0,165,2,379.65,1,1
973,13657.0,11,2,382.14,0,2
974,13658.0,10,5,2639.17,0,2
975,13659.0,206,2,1573.2,1,1
976,13662.0,86,3,897.76,0,2
977,13663.0,179,1,189.47,1,1
978,13666.0,60,3,84.65,0,2
979,13667.0,149,1,305.02,1,2
980,13668.0,3,21,6363.59,3,2
981,13669.0,51,2,218.55,0,2
982,13670.0,75,1,349.7,0,2
983,13672.0,301,2,186.39000000000001,1,1
984,13673.0,19,2,396.92,0,2
985,13675.0,151,2,486.82000000000005,1,2
986,13678.0,152,1,232.6,1,2
987,13680.0,1,4,3722.42,0,2
988,13681.0,18,4,827.83,0,2
989,13682.0,187,1,59.5,1,1
990,13684.0,286,1,67.23,1,1
991,13685.0,3,7,3119.44,0,2
992,13686.0,183,1,72.0,1,1
993,13689.0,63,1,910.0,0,2
994,13690.0,59,1,172.25,0,2
995,13692.0,25,3,1488.32,0,2
996,13694.0,4,50,65039.62,3,4
997,13695.0,31,15,2504.13,0,2
998,13697.0,39,1,151.29999999999998,0,2
999,13699.0,155,1,308.58000000000004,1,2
1000,13700.0,26,10,2265.12,0,2
1001,13703.0,318,1,99.5,1,1
1002,13704.0,5,9,2308.06,0,2
1003,13705.0,8,3,711.86,0,2
1004,13706.0,303,1,330.79,1,1
1005,13707.0,267,2,806.41,1,1
1006,13708.0,271,1,296.88,1,1
1007,13709.0,4,13,6328.05,0,2
1008,13710.0,32,1,180.48,0,2
1009,13711.0,219,2,252.06,1,1
1010,13712.0,247,1,228.84,1,1
1011,13715.0,281,5,1079.34,1,1
1012,13716.0,269,1,138.28,1,1
1013,13717.0,32,6,1445.01,0,2
1014,13718.0,246,2,306.55,1,1
1015,13719.0,15,5,1041.68,0,2
1016,13720.0,117,4,799.9,0,2
1017,13721.0,36,1,524.14,0,2
1018,13722.0,132,3,2375.41,0,2
1019,13723.0,217,1,199.85000000000002,1,1
1020,13725.0,50,8,1980.56,0,2
1021,13726.0,39,2,1079.6599999999999,0,2
1022,13727.0,29,2,333.48,0,2
1023,13728.0,37,6,1016.14,0,2
1024,13730.0,136,2,752.6,0,2
1025,13731.0,219,2,610.59,1,1
1026,13732.0,28,1,491.86,0,2
1027,13735.0,25,4,2885.2400000000002,0,2
1028,13736.0,5,2,731.9,0,2
1029,13737.0,200,1,339.59999999999997,1,1
1030,13739.0,18,1,216.9,0,2
1031,13740.0,241,1,350.75,1,1
1032,13741.0,72,3,668.4300000000001,0,2
1033,13742.0,17,12,3131.02,0,2
1034,13743.0,3,7,1341.6,0,2
1035,13744.0,95,2,1156.36,0,2
1036,13745.0,162,1,300.04,1,2
1037,13747.0,374,1,79.6,1,1
1038,13748.0,96,5,948.25,0,2
1039,13750.0,54,5,1647.26,0,2
1040,13751.0,288,1,296.25,1,1
1041,13752.0,124,6,1186.28,0,2
1042,13753.0,288,1,741.26,1,1
1043,13754.0,152,2,282.59999999999997,1,2
1044,13755.0,4,9,2161.35,0,2
1045,13756.0,2,14,5189.52,3,2
1046,13758.0,12,7,3190.55,0,2
1047,13759.0,33,2,659.4100000000001,0,2
1048,13760.0,54,2,286.79,0,2
1049,13761.0,50,2,1070.65,0,2
1050,13762.0,219,1,306.72,1,1
1051,13763.0,63,1,1714.96,0,2
1052,13764.0,71,3,1521.76,0,2
1053,13767.0,2,37,17220.36,3,4
1054,13769.0,2,10,2796.51,0,2
1055,13771.0,64,4,2634.45,0,2
1056,13772.0,34,3,1132.13,0,2
1057,13774.0,82,1,345.0,0,2
1058,13777.0,1,33,25977.16,3,4
1059,13778.0,103,1,178.7,0,2
1060,13780.0,7,2,360.01,0,2
1061,13781.0,251,1,127.84,1,1
1062,13782.0,13,6,912.0,0,2
1063,13784.0,10,11,2462.79,0,2
1064,13786.0,367,1,230.39999999999998,1,1
1065,13787.0,76,2,309.04,0,2
1066,13790.0,4,1,348.8,0,2
1067,13791.0,128,2,1516.0,0,2
1068,13792.0,66,2,195.55,0,2
1069,13798.0,1,57,37153.85,3,4
1070,13799.0,117,2,688.86,0,2
1071,13800.0,310,1,558.32,1,1
1072,13801.0,67,1,324.8,0,2
1073,13802.0,139,3,4599.42,0,2
1074,13803.0,255,1,277.07,1,1
1075,13804.0,31,7,2635.79,0,2
1076,13805.0,52,2,924.6,0,2
1077,13806.0,64,1,256.38,0,2
1078,13807.0,367,1,112.6,1,1
1079,13808.0,6,5,1747.66,0,2
1080,13809.0,305,1,155.05,1,1
1081,13810.0,29,3,1499.01,0,2
1082,13811.0,184,3,814.5,1,1
1083,13812.0,42,3,539.0,0,2
1084,13813.0,40,4,1366.8600000000001,0,2
1085,13814.0,92,2,1579.12,0,2
1086,13815.0,22,4,4027.36,0,2
1087,13816.0,24,2,571.6700000000001,0,2
1088,13817.0,29,2,382.98,0,2
1089,13819.0,302,3,1140.35,1,1
1090,13821.0,145,2,385.64,1,2
1091,13822.0,6,2,632.0,0,2
1092,13823.0,19,2,957.66,0,2
1093,13824.0,33,5,1698.94,0,2
1094,13826.0,176,1,189.5,1,1
1095,13827.0,58,3,412.05,0,2
1096,13828.0,22,1,209.49,0,2
1097,13831.0,16,6,2202.99,0,2
1098,13832.0,19,1,52.199999999999996,0,2
1099,13833.0,159,1,384.8,1,2
1100,13835.0,25,4,834.57,0,2
1101,13837.0,212,2,271.24,1,1
1102,13838.0,6,4,691.73,0,2
1103,13841.0,253,1,85.0,1,1
1104,13842.0,59,9,3385.62,0,2
1105,13844.0,11,1,361.62,0,2
1106,13845.0,65,1,312.98,0,2
1107,13846.0,25,3,865.0600000000001,0,2
1108,13848.0,92,3,1255.0,0,2
1109,13849.0,52,2,1537.95,0,2
1110,13850.0,129,1,1595.48,0,2
1111,13851.0,96,3,2651.46,0,2
1112,13853.0,57,1,1090.14,0,2
1113,13854.0,9,25,8109.5199999999995,3,2
1114,13856.0,169,3,388.5,1,1
1115,13858.0,57,1,216.17,0,2
1116,13859.0,326,1,201.16,1,1
1117,13860.0,1,5,1245.9,0,2
1118,13862.0,18,8,2209.36,0,2
1119,13863.0,248,1,305.78,1,1
1120,13865.0,58,4,501.56,0,2
1121,13866.0,74,1,145.67000000000002,0,2
1122,13867.0,31,3,1015.29,0,2
1123,13868.0,7,2,3192.54,0,2
1124,13869.0,123,4,3104.95,0,2
1125,13870.0,2,8,2770.94,0,2
1126,13871.0,23,13,6403.25,0,2
1127,13873.0,120,3,389.6,0,2
1128,13874.0,358,1,540.45,1,1
1129,13875.0,54,5,1786.79,0,2
1130,13876.0,64,1,122.7,0,2
1131,13877.0,86,1,117.24,0,2
1132,13878.0,55,1,1281.53,0,2
1133,13880.0,21,13,3219.77,0,2
1134,13881.0,4,20,17159.52,3,2
1135,13882.0,3,5,1191.13,0,2
1136,13883.0,11,5,2674.48,0,2
1137,13884.0,7,5,787.6,0,2
1138,13885.0,189,2,506.8,1,1
1139,13886.0,71,1,243.56,0,2
1140,13887.0,204,1,349.55,1,1
1141,13888.0,120,2,605.63,0,2
1142,13889.0,93,1,416.90000000000003,0,2
1143,13890.0,1,10,1883.8100000000002,0,2
1144,13892.0,27,4,632.97,0,2
1145,13893.0,298,1,821.1,1,1
1146,13894.0,24,3,564.62,0,2
1147,13895.0,28,4,2593.07,0,2
1148,13897.0,50,1,311.16,0,2
1149,13898.0,326,1,155.93,1,1
1150,13899.0,16,2,388.52,0,2
1151,13900.0,183,3,740.95,1,1
1152,13901.0,72,5,2867.2,0,2
1153,13904.0,37,2,332.64,0,2
1154,13908.0,80,4,2369.55,0,2
1155,13911.0,57,9,2580.91,0,2
1156,13914.0,12,2,626.45,0,2
1157,13917.0,50,2,272.04,0,2
1158,13918.0,50,2,1212.8400000000001,0,2
1159,13919.0,59,2,384.81,0,2
1160,13922.0,352,1,172.25,1,1
1161,13923.0,54,1,351.13,0,2
1162,13924.0,2,6,1838.8500000000001,0,2
1163,13925.0,93,4,678.25,0,2
1164,13926.0,23,1,223.85000000000002,0,2
1165,13927.0,75,1,348.99,0,2
1166,13928.0,11,4,464.57,0,2
1167,13929.0,169,2,842.65,1,1
1168,13930.0,58,2,337.34,0,2
1169,13931.0,96,2,1237.53,0,2
1170,13932.0,295,1,307.4,1,1
1171,13933.0,109,2,608.7900000000001,0,2
1172,13934.0,264,1,922.1,1,1
1173,13936.0,180,1,376.58,1,1
1174,13937.0,169,1,158.85,1,1
1175,13938.0,35,1,71.66,0,2
1176,13939.0,23,3,568.55,0,2
1177,13940.0,17,4,839.14,0,2
1178,13941.0,22,5,5112.96,0,2
1179,13946.0,79,3,561.5699999999999,0,2
1180,13947.0,65,1,90.6,0,2
1181,13948.0,361,1,102.0,1,1
1182,13949.0,3,6,2427.32,0,2
1183,13950.0,11,4,745.06,0,2
1184,13951.0,176,3,674.45,1,1
1185,13952.0,218,2,3251.071,1,1
1186,13953.0,7,7,3515.68,0,2
1187,13954.0,2,2,439.92,0,2
1188,13955.0,154,2,322.96,1,2
1189,13956.0,5,5,1026.42,0,2
1190,13959.0,79,3,598.2,0,2
1191,13960.0,21,2,230.22,0,2
1192,13962.0,22,2,169.55,0,2
1193,13963.0,308,4,664.54,1,1
1194,13967.0,146,1,80.7,1,2
1195,13969.0,7,18,9053.94,3,2
1196,13971.0,19,8,2758.26,0,2
1197,13972.0,71,2,190.25,0,2
1198,13973.0,287,1,264.7,1,1
1199,13974.0,49,1,413.59000000000003,0,2
1200,13975.0,31,6,2526.28,0,2
1201,13976.0,207,1,357.98,1,1
1202,13978.0,15,2,196.79000000000002,0,2
1203,13979.0,73,1,869.87,0,2
1204,13980.0,60,1,200.14,0,2
1205,13982.0,39,4,1871.81,0,2
1206,13983.0,30,12,2603.43,0,2
1207,13984.0,27,5,920.51,0,2
1208,13985.0,4,15,7060.13,3,2
1209,13986.0,17,1,320.46,0,2
1210,13988.0,20,6,4147.96,0,2
1211,13989.0,66,2,1266.08,0,2
1212,13990.0,213,1,311.3,1,1
1213,13991.0,12,6,855.97,0,2
1214,13992.0,30,1,76.8,0,2
1215,13993.0,43,9,3466.36,0,2
1216,13994.0,4,6,2313.14,0,2
1217,13995.0,15,5,1393.69,0,2
1218,13999.0,10,12,3901.81,0,2
1219,14000.0,211,1,635.66,1,1
1220,14001.0,46,3,2043.0800000000002,0,2
1221,14002.0,134,2,529.73,0,2
1222,14004.0,43,7,4582.64,0,2
1223,14005.0,10,5,2874.72,0,2
1224,14006.0,116,3,962.19,0,2
1225,14009.0,198,2,695.61,1,1
1226,14012.0,278,1,328.8,1,1
1227,14013.0,110,3,473.02,0,2
1228,14014.0,77,1,505.18,0,2
1229,14015.0,53,1,917.34,0,2
1230,14016.0,162,4,4341.21,1,2
1231,14019.0,47,3,1421.61,0,2
1232,14020.0,17,2,642.8,0,2
1233,14021.0,155,3,631.9,1,2
1234,14022.0,225,1,440.0,1,1
1235,14023.0,7,2,584.07,0,2
1236,14024.0,122,2,327.7,0,2
1237,14027.0,61,1,104.82,0,2
1238,14029.0,63,2,467.66,0,2
1239,14030.0,18,8,2360.09,0,2
1240,14031.0,7,19,17286.86,3,2
1241,14032.0,2,11,2975.59,0,2
1242,14034.0,22,3,651.8199999999999,0,2
1243,14035.0,29,5,1428.02,0,2
1244,14036.0,285,1,626.65,1,1
1245,14037.0,176,2,147.20000000000002,1,1
1246,14038.0,78,3,1560.38,0,2
1247,14039.0,33,1,152.2,0,2
1248,14040.0,41,12,3614.92,0,2
1249,14041.0,266,1,141.41,1,1
1250,14044.0,27,4,652.82,0,2
1251,14045.0,109,4,1659.75,0,2
1252,14046.0,284,1,154.99,1,1
1253,14047.0,9,5,1308.6100000000001,0,2
1254,14048.0,305,1,409.93,1,1
1255,14049.0,17,4,5681.72,0,2
1256,14050.0,32,2,746.36,0,2
1257,14051.0,1,23,15610.390000000001,3,2
1258,14052.0,20,1,225.36,0,2
1259,14053.0,124,2,260.25,0,2
1260,14054.0,65,1,92.46,0,2
1261,14055.0,106,1,725.6400000000001,0,2
1262,14056.0,1,23,8214.65,3,2
1263,14057.0,24,17,6217.96,3,2
1264,14059.0,267,1,183.6,1,1
1265,14060.0,5,19,6140.42,3,2
1266,14062.0,10,12,10464.85,3,2
1267,14064.0,29,5,1353.74,0,2
1268,14066.0,267,1,152.55,1,1
1269,14067.0,64,2,374.7,0,2
1270,14068.0,320,1,265.85,1,1
1271,14071.0,4,8,1438.82,0,2
1272,14073.0,32,1,151.04,0,2
1273,14075.0,5,3,942.26,0,2
1274,14076.0,129,1,122.47,0,2
1275,14077.0,41,5,499.41999999999996,0,2
1276,14078.0,102,6,1049.37,0,2
1277,14079.0,125,1,375.1,0,2
1278,14080.0,33,1,45.599999999999994,0,2
1279,14081.0,302,2,934.52,1,1
1280,14082.0,365,1,182.25,1,1
1281,14083.0,4,9,1018.43,0,2
1282,14085.0,2,18,4448.54,3,2
1283,14087.0,3,1,194.42,0,2
1284,14088.0,10,13,50491.81,3,4
1285,14089.0,57,1,161.0,0,2
1286,14090.0,325,1,76.32000000000001,1,1
1287,14092.0,8,14,4076.91,0,2
1288,14093.0,12,1,442.85,0,2
1289,14096.0,4,17,65164.79,3,4
1290,14098.0,37,1,147.35,0,2
1291,14099.0,16,11,3104.17,0,2
1292,14100.0,138,1,194.9,0,2
1293,14101.0,74,6,5976.79,0,2
1294,14102.0,5,5,1360.28,0,2
1295,14104.0,155,2,216.20999999999998,1,2
1296,14105.0,239,1,1266.23,1,1
1297,14107.0,52,7,2703.23,0,2
1298,14108.0,31,2,597.91,0,2
1299,14109.0,73,1,144.2,0,2
1300,14110.0,4,12,5683.15,0,2
1301,14111.0,14,4,692.85,0,2
1302,14112.0,23,7,2915.15,0,2
1303,14113.0,4,4,1840.42,0,2
1304,14114.0,274,2,386.53,1,1
1305,14116.0,20,5,1382.74,0,2
1306,14117.0,144,1,90.0,1,2
1307,14121.0,4,4,2780.15,0,2
1308,14124.0,84,1,419.58000000000004,0,2
1309,14125.0,11,3,2740.43,0,2
1310,14126.0,8,3,706.1300000000001,0,2
1311,14127.0,123,3,709.71,0,2
1312,14128.0,61,2,637.5,0,2
1313,14129.0,2,5,1123.8600000000001,0,2
1314,14130.0,319,1,483.86,1,1
1315,14132.0,2,11,3586.0299999999997,0,2
1316,14133.0,130,3,605.64,0,2
1317,14135.0,2,15,4690.31,3,2
1318,14138.0,2,2,982.3800000000001,0,2
1319,14139.0,46,1,415.82,0,2
1320,14140.0,4,2,935.05,0,2
1321,14141.0,3,4,915.13,0,2
1322,14142.0,373,1,311.81,1,1
1323,14143.0,134,1,115.8,0,2
1324,14145.0,47,4,3742.2,0,2
1325,14146.0,9,5,4191.0,0,2
1326,14147.0,78,2,483.4,0,2
1327,14148.0,234,1,157.2,1,1
1328,14149.0,221,1,446.62,1,1
1329,14150.0,36,2,658.64,0,2
1330,14152.0,75,2,621.29,0,2
1331,14154.0,239,2,1345.62,1,1
1332,14155.0,266,1,118.75,1,1
1333,14156.0,10,55,117379.63,2,3
1334,14157.0,20,2,432.88,0,2
1335,14158.0,40,1,507.66,0,2
1336,14159.0,20,11,4693.01,0,2
1337,14161.0,216,3,1110.52,1,1
1338,14162.0,174,2,289.36,1,1
1339,14163.0,87,4,2445.91,0,2
1340,14164.0,71,2,1631.77,0,2
1341,14165.0,276,1,122.53999999999999,1,1
1342,14167.0,39,4,574.84,0,2
1343,14171.0,98,1,363.79,0,2
1344,14173.0,11,4,450.84,0,2
1345,14174.0,33,1,134.46,0,2
1346,14175.0,60,3,3222.3,0,2
1347,14176.0,297,4,576.9000000000001,1,1
1348,14177.0,86,4,559.41,0,2
1349,14178.0,9,7,1620.93,0,2
1350,14179.0,41,2,719.78,0,2
1351,14180.0,11,25,4748.52,3,2
1352,14184.0,67,1,452.89,0,2
1353,14185.0,331,1,197.65,1,1
1354,14188.0,31,6,2054.36,0,2
1355,14189.0,2,15,4654.08,3,2
1356,14191.0,2,13,4684.76,0,2
1357,14193.0,68,2,853.39,0,2
1358,14194.0,5,21,11349.52,3,2
1359,14195.0,202,2,1012.0,1,1
1360,14196.0,107,1,335.52,0,2
1361,14198.0,18,4,701.4,0,2
1362,14199.0,218,1,185.39999999999998,1,1
1363,14201.0,60,7,747.44,0,2
1364,14204.0,2,1,161.03,0,2
1365,14205.0,17,2,466.7,0,2
1366,14206.0,239,1,328.15999999999997,1,1
1367,14208.0,95,1,151.74,0,2
1368,14209.0,11,6,2073.43,0,2
1369,14210.0,106,6,1905.8400000000001,0,2
1370,14211.0,53,9,2241.1,0,2
1371,14212.0,90,1,1070.48,0,2
1372,14214.0,31,5,1004.38,0,2
1373,14215.0,12,6,1789.72,0,2
1374,14216.0,3,4,1839.3,0,2
1375,14217.0,2,17,2004.98,3,2
1376,14218.0,43,1,169.48000000000002,0,2
1377,14219.0,4,1,89.94,0,2
1378,14220.0,247,2,632.4,1,1
1379,14221.0,42,9,3432.8,0,2
1380,14222.0,177,1,683.17,1,1
